targeted_fraction,qini,random_baseline,model
0.018068755133169072,3.333333333333334,5.892334667565,s_learner
0.018186084711955885,3.166666666666668,5.930596580990747,s_learner
0.018303414290742698,3.0,5.9688584944164935,s_learner
0.018420743869529507,2.0410958904109595,6.0071204078422396,s_learner
0.01853807344831632,2.243243243243244,6.0453823212679865,s_learner
0.018655403027103133,2.0675675675675667,6.083644234693734,s_learner
0.018772732605889946,1.891891891891893,6.121906148119481,s_learner
0.018890062184676756,2.716216216216216,6.160168061545226,s_learner
0.01900739176346357,2.9200000000000017,6.198429974970974,s_learner
0.01912472134225038,2.746666666666666,6.236691888396721,s_learner
0.019242050921037195,1.7894736842105274,6.274953801822468,s_learner
0.019359380499824004,2.0,6.313215715248214,s_learner
0.019476710078610817,1.8181818181818166,6.351477628673961,s_learner
0.01959403965739763,2.0256410256410255,6.389739542099708,s_learner
0.019711369236184443,1.8461538461538467,6.428001455525455,s_learner
0.019828698814971256,2.6666666666666643,6.466263368951202,s_learner
0.019946028393758065,2.4871794871794854,6.504525282376948,s_learner
0.02006335797254488,2.3076923076923066,6.542787195802695,s_learner
0.02018068755133169,2.1282051282051277,6.5810491092284416,s_learner
0.020298017130118504,1.948717948717949,6.6193110226541885,s_learner
0.020415346708905314,2.1645569620253156,6.6575729360799345,s_learner
0.020532676287692127,1.1875,6.695834849505681,s_learner
0.02065000586647894,1.0,6.734096762931428,s_learner
0.020767335445265753,0.8125,6.772358676357175,s_learner
0.020884665024052562,1.625,6.810620589782921,s_learner
0.021001994602839375,1.4375,6.848882503208668,s_learner
0.021119324181626188,1.6666666666666643,6.887144416634415,s_learner
0.021236653760413,1.481481481481481,6.925406330060163,s_learner
0.02135398333919981,2.2962962962962976,6.963668243485908,s_learner
0.021471312917986624,2.524390243902438,7.001930156911656,s_learner
0.021588642496773437,2.7469879518072275,7.040192070337403,s_learner
0.02170597207556025,2.9642857142857153,7.07845398376315,s_learner
0.021823301654347062,3.7857142857142883,7.116715897188897,s_learner
0.021940631233133872,4.0,7.154977810614643,s_learner
0.022057960811920685,3.8235294117647065,7.19323972404039,s_learner
0.022175290390707498,3.6470588235294095,7.2315016374661365,s_learner
0.02229261996949431,3.470588235294116,7.269763550891883,s_learner
0.02240994954828112,3.2941176470588225,7.3080254643176294,s_learner
0.022527279127067933,3.511627906976745,7.346287377743376,s_learner
0.022644608705854746,3.7241379310344804,7.384549291169123,s_learner
0.02276193828464156,3.93181818181818,7.42281120459487,s_learner
0.02287926786342837,2.9438202247191008,7.461073118020616,s_learner
0.02299659744221518,3.764044943820224,7.499335031446363,s_learner
0.023113927021001995,3.584269662921347,7.53759694487211,s_learner
0.023231256599788808,3.8000000000000007,7.575858858297857,s_learner
0.02334858617857562,4.010989010989011,7.614120771723604,s_learner
0.02346591575736243,4.217391304347824,7.65238268514935,s_learner
0.023583245336149243,4.419354838709676,7.690644598575097,s_learner
0.023700574914936056,4.617021276595743,7.728906512000845,s_learner
0.02381790449372287,4.446808510638299,7.767168425426592,s_learner
0.02393523407250968,4.6421052631578945,7.805430338852337,s_learner
0.02405256365129649,4.473684210526315,7.8436922522780845,s_learner
0.024169893230083304,3.5208333333333357,7.8819541657038314,s_learner
0.024287222808870117,2.587628865979383,7.920216079129578,s_learner
0.024404552387656927,2.795918367346939,7.958477992555324,s_learner
0.02452188196644374,3.0,7.996739905981071,s_learner
0.024639211545230553,3.1999999999999993,8.035001819406817,s_learner
0.024756541124017366,3.0199999999999996,8.073263732832565,s_learner
0.024873870702804175,2.8399999999999963,8.111525646258311,s_learner
0.024991200281590988,3.039603960396036,8.149787559684057,s_learner
0.0251085298603778,3.235294117647058,8.188049473109805,s_learner
0.025225859439164614,3.0588235294117645,8.226311386535553,s_learner
0.025343189017951427,2.882352941176471,8.264573299961299,s_learner
0.025460518596738237,3.0776699029126213,8.302835213387045,s_learner
0.02557784817552505,3.2692307692307665,8.341097126812793,s_learner
